user_id,education_level,field_of_study,analytical_score,creative_score,social_score,linguistic_score,hands_on_score,simulation_id,simulation_categoria,simulation_nivel_dificultad,simulation_duracion_horas,simulation_industria,label,engagement_probability,source_dataset,sample_type,education_level_encoded,field_of_study_encoded,simulation_categoria_encoded,simulation_nivel_dificultad_encoded,simulation_industria_encoded
cp_684,Bachelor's,Business,70,69,79,84,43,"sim_middle,_higher_school_teacher_and_professors",Education,Lower-Intermediate,5.0,Education,0,0.2825624317045038,career_paths,negative,0,1,2,3,2
cp_684,Bachelor's,Business,70,69,79,84,43,sim_school_counselor,Education,Lower-Intermediate,6.9,Education,0,0.17928293632266745,career_paths,negative,0,1,2,3,2
cp_685,Master's,Computer Science,58,70,83,86,50,sim_business_analyst,Business,Upper-Intermediate,11.1,Business & Management,1,0.6839999999999999,career_paths,positive,2,3,0,4,0
cp_685,Master's,Computer Science,58,70,83,86,50,sim_biostatistician,Other,Beginner,3.7,General,0,0.26899387136030095,career_paths,negative,2,3,6,1,4
cp_685,Master's,Computer Science,58,70,83,86,50,sim_physician,Health,Beginner,4.2,Healthcare,0,0.3125685292857946,career_paths,negative,2,3,4,1,5
cp_686,High School,Finance,53,64,87,87,57,sim_professor,Education,Lower-Intermediate,5.1,Education,1,0.6749999999999999,career_paths,positive,1,7,2,3,2
cp_686,High School,Finance,53,64,87,87,57,sim_medical,Health,Upper-Intermediate,10.6,Healthcare,0,0.2754656221980095,career_paths,negative,1,7,4,4,5
cp_686,High School,Finance,53,64,87,87,57,sim_software_developer,STEM,Advanced,14.2,Technology,0,0.30533866779319674,career_paths,negative,1,7,7,0,7
cp_687,Master's,Finance,46,56,60,54,59,sim_data_entry_operator,Other,Beginner,3.1,General,1,0.504,career_paths,positive,2,7,6,1,4
cp_687,Master's,Finance,46,56,60,54,59,sim_business_manager,Business,Advanced,15.9,Business & Management,0,0.17682362181663713,career_paths,negative,2,7,0,0,0
cp_687,Master's,Finance,46,56,60,54,59,sim_medical,Health,Upper-Intermediate,10.6,Healthcare,0,0.34985468508153483,career_paths,negative,2,7,4,4,5
cp_689,Master's,Finance,80,45,31,47,70,sim_research_scientist,STEM,Lower-Intermediate,6.6,Technology,1,0.617,career_paths,positive,2,7,7,3,7
cp_689,Master's,Finance,80,45,31,47,70,sim_graphic_designer,Design,Upper-Intermediate,9.6,Creative & Design,0,0.23490686109549097,career_paths,negative,2,7,1,4,1
cp_689,Master's,Finance,80,45,31,47,70,sim_chartered_accountant,Finance,Beginner,4.8,Finance & Banking,0,0.39616715323137064,career_paths,negative,2,7,3,1,3
cp_690,High School,Commerce,87,32,59,40,70,sim_research_scientist,STEM,Lower-Intermediate,6.6,Technology,0,0.49099999999999994,career_paths,positive,1,2,7,3,7
cp_690,High School,Commerce,87,32,59,40,70,sim_language_teacher,Education,Lower-Intermediate,6.6,Education,0,0.10698559620008127,career_paths,negative,1,2,2,3,2
cp_690,High School,Commerce,87,32,59,40,70,sim_database_designer,STEM,Advanced,12.3,Technology,0,0.21409461137429303,career_paths,negative,1,2,7,0,7
cp_691,Master's,Arts,65,62,80,79,57,sim_business_analyst,Business,Upper-Intermediate,11.1,Business & Management,1,0.745,career_paths,positive,2,0,0,4,0
cp_691,Master's,Arts,65,62,80,79,57,sim_physician,Health,Beginner,4.2,Healthcare,0,0.15414251569153326,career_paths,negative,2,0,4,1,5
cp_691,Master's,Arts,65,62,80,79,57,sim_physical_therapist,Health,Expert,16.7,Healthcare,0,0.266682858098216,career_paths,negative,2,0,4,2,5
cp_692,Master's,Computer Science,75,48,33,52,83,sim_software_engineer,STEM,Expert,20.0,Technology,1,0.584,career_paths,positive,2,3,7,2,7
cp_692,Master's,Computer Science,75,48,33,52,83,sim_biostatistician,Other,Beginner,3.7,General,0,0.17296152831208383,career_paths,negative,2,3,6,1,4
cp_692,Master's,Computer Science,75,48,33,52,83,sim_clerk,Finance,Beginner,3.7,Finance & Banking,0,0.32124338397024454,career_paths,negative,2,3,3,1,3
cp_693,Bachelor's,Finance,63,47,74,75,40,sim_marketing_executive,Business,Expert,18.4,Business & Management,1,0.7329999999999999,career_paths,positive,0,7,0,2,0
cp_693,Bachelor's,Finance,63,47,74,75,40,sim_lawyer,Legal,Expert,16.6,Legal Services,0,0.3645597587012557,career_paths,negative,0,7,5,2,6
cp_693,Bachelor's,Finance,63,47,74,75,40,sim_backend_developer,STEM,Beginner,4.2,Technology,0,0.1632653060746333,career_paths,negative,0,7,7,1,7
cp_694,PhD,Psychology,92,43,37,58,73,sim_software_engineer,STEM,Expert,20.0,Technology,1,0.554,career_paths,positive,3,11,7,2,7
cp_694,PhD,Psychology,92,43,37,58,73,sim_financial_analyst,Finance,Advanced,13.7,Finance & Banking,0,0.14820328549053952,career_paths,negative,3,11,3,0,3
cp_694,PhD,Psychology,92,43,37,58,73,sim_business_manager,Business,Advanced,15.9,Business & Management,0,0.36260715571854363,career_paths,negative,3,11,0,0,0
cp_695,Bachelor's,Science,59,61,73,75,50,sim_business_analyst,Business,Upper-Intermediate,11.1,Business & Management,1,0.752,career_paths,positive,0,12,0,4,0
cp_695,Bachelor's,Science,59,61,73,75,50,sim_cybersecurity_analyst,STEM,Lower-Intermediate,5.2,Technology,0,0.2083815745265517,career_paths,negative,0,12,7,3,7
cp_695,Bachelor's,Science,59,61,73,75,50,"sim_middle,_higher_school_teacher_and_professors",Education,Lower-Intermediate,5.0,Education,0,0.23037509048770902,career_paths,negative,0,12,2,3,2
cp_696,Bachelor's,Arts,94,36,46,40,81,sim_software_engineer,STEM,Expert,20.0,Technology,1,0.6214999999999999,career_paths,positive,0,0,7,2,7
cp_696,Bachelor's,Arts,94,36,46,40,81,sim_internal_auditor,Finance,Advanced,16.0,Finance & Banking,0,0.1662908507330607,career_paths,negative,0,0,3,0,3
cp_696,Bachelor's,Arts,94,36,46,40,81,sim_pharmacist,Health,Advanced,13.0,Healthcare,0,0.22759446041534417,career_paths,negative,0,0,4,0,5
cp_697,High School,Science,54,53,82,90,41,sim_marketing_executive,Business,Expert,18.4,Business & Management,1,0.715,career_paths,positive,1,12,0,2,0
cp_697,High School,Science,54,53,82,90,41,sim_ux_designer,Design,Beginner,3.5,Creative & Design,0,0.16939002192339908,career_paths,negative,1,12,1,1,1
cp_697,High School,Science,54,53,82,90,41,sim_machine_learning_engineer,STEM,Lower-Intermediate,7.2,Technology,0,0.29977823219025435,career_paths,negative,1,12,7,3,7
cp_698,High School,Engineering,85,30,47,53,67,sim_clerk,Finance,Beginner,3.7,Finance & Banking,1,0.616,career_paths,positive,1,6,3,1,3
cp_698,High School,Engineering,85,30,47,53,67,sim_database_designer,STEM,Advanced,12.3,Technology,0,0.24966292374402618,career_paths,negative,1,6,7,0,7
cp_698,High School,Engineering,85,30,47,53,67,sim_ai_researcher,STEM,Advanced,15.0,Technology,0,0.33641813378887275,career_paths,negative,1,6,7,0,7
cp_699,High School,Psychology,85,29,54,67,51,sim_financial_analyst,Finance,Advanced,13.7,Finance & Banking,1,0.6588571428571428,career_paths,positive,1,11,3,0,3
cp_699,High School,Psychology,85,29,54,67,51,sim_marketing_manager,Business,Advanced,12.3,Business & Management,0,0.19381843482018835,career_paths,negative,1,11,0,0,0
cp_699,High School,Psychology,85,29,54,67,51,sim_mobile_developer,STEM,Expert,16.9,Technology,0,0.25167850463771135,career_paths,negative,1,11,7,2,7
cp_700,Master's,Business,71,55,90,82,43,sim_marketing_executive,Business,Expert,18.4,Business & Management,1,0.6629999999999999,career_paths,positive,2,1,0,2,0
cp_700,Master's,Business,71,55,90,82,43,sim_school_counselor,Education,Lower-Intermediate,6.9,Education,0,0.17785699689314033,career_paths,negative,2,1,2,3,2
cp_700,Master's,Business,71,55,90,82,43,sim_graphic_designer,Design,Upper-Intermediate,9.6,Creative & Design,0,0.3803421790739895,career_paths,negative,2,1,1,4,1
cp_702,Master's,Finance,73,48,79,70,62,sim_business_analyst,Business,Upper-Intermediate,11.1,Business & Management,1,0.736,career_paths,positive,2,7,0,4,0
cp_702,Master's,Finance,73,48,79,70,62,sim_actuary,Finance,Advanced,13.1,Finance & Banking,0,0.25658070033733094,career_paths,negative,2,7,3,0,3
cp_702,Master's,Finance,73,48,79,70,62,sim_clerk,Finance,Beginner,3.7,Finance & Banking,0,0.15203874889538294,career_paths,negative,2,7,3,1,3
cp_703,PhD,Science,72,43,35,57,84,sim_software_engineer,STEM,Expert,20.0,Technology,1,0.6689999999999999,career_paths,positive,3,12,7,2,7
cp_703,PhD,Science,72,43,35,57,84,sim_language_teacher,Education,Lower-Intermediate,6.6,Education,0,0.18182969776300872,career_paths,negative,3,12,2,3,2
cp_703,PhD,Science,72,43,35,57,84,sim_economist,Finance,Expert,19.8,Finance & Banking,0,0.12487058923721805,career_paths,negative,3,12,3,2,3
cp_704,High School,Engineering,40,45,45,60,55,sim_data_entry_operator,Other,Beginner,3.1,General,1,0.5249999999999999,career_paths,positive,1,6,6,1,4
cp_704,High School,Engineering,40,45,45,60,55,"sim_para_medical_(physiotherapy,_occupational_theropy,_audio_and_speech_language_theropy,_nursing)",Health,Expert,19.1,Healthcare,0,0.10834479867932002,career_paths,negative,1,6,4,2,5
cp_704,High School,Engineering,40,45,45,60,55,sim_mobile_developer,STEM,Expert,16.9,Technology,0,0.2577765478212013,career_paths,negative,1,6,7,2,7
cp_705,High School,Business,44,56,49,60,57,sim_sales_assistant,Other,Beginner,4.1,General,1,0.766,career_paths,positive,1,1,6,1,4
cp_705,High School,Business,44,56,49,60,57,sim_junior_accountant,Finance,Advanced,13.7,Finance & Banking,0,0.2011368767576816,career_paths,negative,1,1,3,0,3
cp_705,High School,Business,44,56,49,60,57,sim_content_strategist,Business,Beginner,3.3,Business & Management,0,0.38913203657809203,career_paths,negative,1,1,0,1,0
cp_706,Bachelor's,Science,81,27,52,64,69,sim_clerk,Finance,Beginner,3.7,Finance & Banking,0,0.45499999999999996,career_paths,positive,0,12,3,1,3
cp_706,Bachelor's,Science,81,27,52,64,69,"sim_para_medical_(physiotherapy,_occupational_theropy,_audio_and_speech_language_theropy,_nursing)",Health,Expert,19.1,Healthcare,0,0.15139941890844527,career_paths,negative,0,12,4,2,5
cp_706,Bachelor's,Science,81,27,52,64,69,sim_marketing_manager,Business,Advanced,12.3,Business & Management,0,0.33817379582108364,career_paths,negative,0,12,0,0,0
cp_707,High School,Psychology,63,57,73,79,50,sim_professor,Education,Lower-Intermediate,5.1,Education,1,0.584,career_paths,positive,1,11,2,3,2
cp_707,High School,Psychology,63,57,73,79,50,sim_logistics_manager,Business,Beginner,4.0,Business & Management,0,0.19479143265787086,career_paths,negative,1,11,0,1,0
cp_707,High School,Psychology,63,57,73,79,50,sim_business_manager,Business,Advanced,15.9,Business & Management,0,0.16706121581761157,career_paths,negative,1,11,0,0,0
cp_708,PhD,Business,78,36,49,70,69,sim_financial_analyst,Finance,Advanced,13.7,Finance & Banking,1,0.6247142857142857,career_paths,positive,3,1,3,0,3
cp_708,PhD,Business,78,36,49,70,69,sim_deep_learning_engineer,STEM,Lower-Intermediate,6.2,Technology,0,0.39089104570039224,career_paths,negative,3,1,7,3,7
cp_708,PhD,Business,78,36,49,70,69,sim_project_manager,Business,Advanced,12.6,Business & Management,0,0.34077297962372977,career_paths,negative,3,1,0,0,0
cp_710,Bachelor's,Engineering,54,48,78,79,56,sim_business_analyst,Business,Upper-Intermediate,11.1,Business & Management,1,0.712,career_paths,positive,0,6,0,4,0
cp_710,Bachelor's,Engineering,54,48,78,79,56,sim_backend_developer,STEM,Beginner,4.2,Technology,0,0.28918626743359954,career_paths,negative,0,6,7,1,7
cp_710,Bachelor's,Engineering,54,48,78,79,56,sim_cybersecurity_analyst,STEM,Lower-Intermediate,5.2,Technology,0,0.3091363111671257,career_paths,negative,0,6,7,3,7
cp_711,High School,Commerce,49,46,55,40,56,sim_sales_assistant,Other,Beginner,4.1,General,0,0.476,career_paths,positive,1,2,6,1,4
cp_711,High School,Commerce,49,46,55,40,56,sim_research_analyst,STEM,Advanced,14.2,Technology,0,0.397414442455177,career_paths,negative,1,2,7,0,7
cp_711,High School,Commerce,49,46,55,40,56,sim_artist,Design,Advanced,14.9,Creative & Design,0,0.27796222264746606,career_paths,negative,1,2,1,0,1
cp_712,Bachelor's,Business,90,38,35,58,72,sim_software_engineer,STEM,Expert,20.0,Technology,1,0.717,career_paths,positive,0,1,7,2,7
cp_712,Bachelor's,Business,90,38,35,58,72,sim_psychologist,Health,Upper-Intermediate,8.7,Healthcare,0,0.13057013524208805,career_paths,negative,0,1,4,4,5
cp_712,Bachelor's,Business,90,38,35,58,72,sim_veterinarian,Other,Beginner,4.6,General,0,0.11945983801041442,career_paths,negative,0,1,6,1,4
cp_713,PhD,Engineering,52,51,86,78,61,sim_marketing_executive,Business,Expert,18.4,Business & Management,1,0.6389999999999999,career_paths,positive,3,6,0,2,0
cp_713,PhD,Engineering,52,51,86,78,61,sim_machine_learning_engineer,STEM,Lower-Intermediate,7.2,Technology,0,0.29998203324216205,career_paths,negative,3,6,7,3,7
cp_713,PhD,Engineering,52,51,86,78,61,sim_economist,Finance,Expert,19.8,Finance & Banking,0,0.2972803431775445,career_paths,negative,3,6,3,2,3
cp_714,PhD,Engineering,79,34,56,61,65,sim_financial_analyst,Finance,Advanced,13.7,Finance & Banking,1,0.6185714285714285,career_paths,positive,3,6,3,0,3
cp_714,PhD,Engineering,79,34,56,61,65,sim_nlp_engineer,STEM,Advanced,13.3,Technology,0,0.32445213789342664,career_paths,negative,3,6,7,0,7
cp_714,PhD,Engineering,79,34,56,61,65,sim_professor,Education,Lower-Intermediate,5.1,Education,0,0.13263361906978413,career_paths,negative,3,6,2,3,2
cp_715,PhD,Computer Science,77,33,54,54,62,sim_clerk,Finance,Beginner,3.7,Finance & Banking,0,0.469,career_paths,positive,3,3,3,1,3
cp_715,PhD,Computer Science,77,33,54,54,62,sim_data_scientist,STEM,Upper-Intermediate,9.9,Technology,0,0.3834706824265516,career_paths,negative,3,3,7,4,7
cp_715,PhD,Computer Science,77,33,54,54,62,sim_school_counselor,Education,Lower-Intermediate,6.9,Education,0,0.26534752417319346,career_paths,negative,3,3,2,3,2
cp_716,High School,Science,88,44,54,65,62,sim_financial_analyst,Finance,Advanced,13.7,Finance & Banking,1,0.5914285714285714,career_paths,positive,1,12,3,0,3
cp_716,High School,Science,88,44,54,65,62,sim_data_analyst,STEM,Lower-Intermediate,5.1,Technology,0,0.29486665630636466,career_paths,negative,1,12,7,3,7
cp_716,High School,Science,88,44,54,65,62,sim_front-end_developer,STEM,Advanced,13.3,Technology,0,0.11045571501343908,career_paths,negative,1,12,7,0,7
cp_717,PhD,Finance,66,67,72,90,41,sim_business_analyst,Business,Upper-Intermediate,11.1,Business & Management,1,0.712,career_paths,positive,3,7,0,4,0
cp_717,PhD,Finance,66,67,72,90,41,sim_ai_researcher,STEM,Advanced,15.0,Technology,0,0.38829226435467223,career_paths,negative,3,7,7,0,7
cp_717,PhD,Finance,66,67,72,90,41,sim_professor,Education,Lower-Intermediate,5.1,Education,0,0.26877755462318464,career_paths,negative,3,7,2,3,2
cp_718,High School,Science,54,50,76,87,61,sim_business_analyst,Business,Upper-Intermediate,11.1,Business & Management,1,0.6699999999999999,career_paths,positive,1,12,0,4,0
cp_718,High School,Science,54,50,76,87,61,sim_music_teacher,Education,Lower-Intermediate,7.0,Education,0,0.26900893389838865,career_paths,negative,1,12,2,3,2
cp_718,High School,Science,54,50,76,87,61,sim_ux_designer,Design,Beginner,3.5,Creative & Design,0,0.383066594869114,career_paths,negative,1,12,1,1,1
cp_719,Bachelor's,Psychology,40,56,50,49,58,sim_data_entry_operator,Other,Beginner,3.1,General,1,0.637,career_paths,positive,0,11,6,1,4
cp_719,Bachelor's,Psychology,40,56,50,49,58,sim_internal_auditor,Finance,Advanced,16.0,Finance & Banking,0,0.3788050534551003,career_paths,negative,0,11,3,0,3
cp_719,Bachelor's,Psychology,40,56,50,49,58,sim_pre_primary_teacher_(2020_nep_and_mental_health),Education,Lower-Intermediate,7.1,Education,0,0.1660895775451725,career_paths,negative,0,11,2,3,2
cp_720,High School,Engineering,58,64,84,78,51,sim_school_counselor,Education,Lower-Intermediate,6.9,Education,0,0.49699999999999994,career_paths,positive,1,6,2,3,2
cp_720,High School,Engineering,58,64,84,78,51,sim_artist,Design,Advanced,14.9,Creative & Design,0,0.3793296465717788,career_paths,negative,1,6,1,0,1
cp_720,High School,Engineering,58,64,84,78,51,sim_software_engineer,STEM,Expert,20.0,Technology,0,0.3209863868140185,career_paths,negative,1,6,7,2,7
cp_721,Bachelor's,Arts,83,34,50,63,56,sim_clerk,Finance,Beginner,3.7,Finance & Banking,1,0.5599999999999999,career_paths,positive,0,0,3,1,3
cp_721,Bachelor's,Arts,83,34,50,63,56,sim_marketing_manager,Business,Advanced,12.3,Business & Management,0,0.10567021819942524,career_paths,negative,0,0,0,0,0
cp_721,Bachelor's,Arts,83,34,50,63,56,sim_professor,Education,Lower-Intermediate,5.1,Education,0,0.1719529446215015,career_paths,negative,0,0,2,3,2
cp_722,PhD,Business,92,44,51,58,81,sim_software_engineer,STEM,Expert,20.0,Technology,1,0.731,career_paths,positive,3,1,7,2,7
cp_722,PhD,Business,92,44,51,58,81,sim_business_manager,Business,Advanced,15.9,Business & Management,0,0.22389404364143395,career_paths,negative,3,1,0,0,0
cp_722,PhD,Business,92,44,51,58,81,sim_ai_specialist,Other,Upper-Intermediate,9.4,General,0,0.27484673665172643,career_paths,negative,3,1,6,4,4
cp_723,Master's,Engineering,89,32,50,58,64,sim_financial_analyst,Finance,Advanced,13.7,Finance & Banking,1,0.8294285714285713,career_paths,positive,2,6,3,0,3
cp_723,Master's,Engineering,89,32,50,58,64,"sim_para_medical_(physiotherapy,_occupational_theropy,_audio_and_speech_language_theropy,_nursing)",Health,Expert,19.1,Healthcare,0,0.3103989191466067,career_paths,negative,2,6,4,2,5
cp_723,Master's,Engineering,89,32,50,58,64,sim_data_scientist,STEM,Upper-Intermediate,9.9,Technology,0,0.1630631181870698,career_paths,negative,2,6,7,4,7
cp_724,High School,Computer Science,75,25,58,52,59,sim_financial_analyst,Finance,Advanced,13.7,Finance & Banking,1,0.7865714285714285,career_paths,positive,1,3,3,0,3
cp_724,High School,Computer Science,75,25,58,52,59,sim_digital_marketer,Other,Beginner,4.3,General,0,0.3510101542821067,career_paths,negative,1,3,6,1,4
cp_724,High School,Computer Science,75,25,58,52,59,sim_data_scientist,STEM,Upper-Intermediate,9.9,Technology,0,0.35371459716674647,career_paths,negative,1,3,7,4,7
cp_725,High School,Engineering,82,39,49,50,67,sim_junior_accountant,Finance,Advanced,13.7,Finance & Banking,0,0.427,career_paths,positive,1,6,3,0,3
cp_725,High School,Engineering,82,39,49,50,67,sim_ai_specialist,Other,Upper-Intermediate,9.4,General,0,0.2904996457781732,career_paths,negative,1,6,6,4,4
cp_725,High School,Engineering,82,39,49,50,67,sim_physician,Health,Beginner,4.2,Healthcare,0,0.37632817315470957,career_paths,negative,1,6,4,1,5
cp_726,High School,Engineering,71,48,42,40,61,sim_software_engineer,STEM,Expert,20.0,Technology,1,0.717,career_paths,positive,1,6,7,2,7
cp_726,High School,Engineering,71,48,42,40,61,sim_content_strategist,Business,Beginner,3.3,Business & Management,0,0.34389472806915644,career_paths,negative,1,6,0,1,0
cp_726,High School,Engineering,71,48,42,40,61,sim_ux_designer,Design,Beginner,3.5,Creative & Design,0,0.16648709778806228,career_paths,negative,1,6,1,1,1
cp_727,High School,Commerce,60,69,82,90,66,sim_professor,Education,Lower-Intermediate,5.1,Education,1,0.612,career_paths,positive,1,2,2,3,2
cp_727,High School,Commerce,60,69,82,90,66,sim_sales_assistant,Other,Beginner,4.1,General,0,0.3396030598931082,career_paths,negative,1,2,6,1,4
cp_727,High School,Commerce,60,69,82,90,66,sim_financial_analyst,Finance,Advanced,13.7,Finance & Banking,0,0.38596062362593153,career_paths,negative,1,2,3,0,3
cp_728,High School,Arts,60,46,56,46,52,sim_sales_assistant,Other,Beginner,4.1,General,1,0.6649999999999999,career_paths,positive,1,0,6,1,4
cp_728,High School,Arts,60,46,56,46,52,"sim_middle,_higher_school_teacher_and_professors",Education,Lower-Intermediate,5.0,Education,0,0.1412819341055293,career_paths,negative,1,0,2,3,2
cp_728,High School,Arts,60,46,56,46,52,sim_cybersecurity_analyst,STEM,Lower-Intermediate,5.2,Technology,0,0.39360936543730873,career_paths,negative,1,0,7,3,7
